epoch;accuracy;loss;precision;root_mean_squared_error;val_accuracy;val_loss;val_precision;val_root_mean_squared_error
39;0.4394533932209015;0.022280123084783554;0.99744713306427;0.14926528930664062;0.24971972405910492;0.028321046382188797;0.7911152839660645;0.16828858852386475
40;0.4367204010486603;0.02226952277123928;0.9969538450241089;0.14922979474067688;0.23178251087665558;0.028316108509898186;0.7810077667236328;0.1682739406824112
41;0.4358794689178467;0.022254416719079018;0.9970584511756897;0.1491791009902954;0.2550448477268219;0.02835937961935997;0.7964134812355042;0.16840244829654694
42;0.4347582459449768;0.02223639190196991;0.9969047904014587;0.14911870658397675;0.23458519577980042;0.028248196467757225;0.7704626321792603;0.16807201504707336
43;0.43363699316978455;0.022221272811293602;0.996630072593689;0.14906801283359528;0.2483183890581131;0.028280330821871758;0.8102508187294006;0.1681675761938095
44;0.42557814717292786;0.022206850349903107;0.9967548847198486;0.14901961386203766;0.24187219142913818;0.02835853025317192;0.7924528121948242;0.16839991509914398
45;0.4318850636482239;0.02220158465206623;0.9964947700500488;0.14900197088718414;0.2329035848379135;0.028334395959973335;0.7874097228050232;0.16832822561264038
46;0.42943236231803894;0.02219042181968689;0.9966020584106445;0.148964524269104;0.2466367781162262;0.02834402024745941;0.7849794030189514;0.16835683584213257
47;0.4371408522129059;0.02218485251069069;0.9962183237075806;0.14894583821296692;0.23262332379817963;0.028418119996786118;0.7951105833053589;0.16857676208019257
48;0.4265592098236084;0.022172000259160995;0.9967076182365417;0.14890260994434357;0.23514573276042938;0.02840612828731537;0.7976878881454468;0.16854114830493927
49;0.42368605732917786;0.022165890783071518;0.9964403510093689;0.1488821655511856;0.24803811311721802;0.028367972001433372;0.7782909870147705;0.1684279590845108
50;0.43020322918891907;0.02215679921209812;0.9965600967407227;0.14885152876377106;0.24019058048725128;0.028320983052253723;0.816118061542511;0.16828839480876923
51;0.42242467403411865;0.022151440382003784;0.9969344735145569;0.14883357286453247;0.2348654717206955;0.02841496840119362;0.7962732911109924;0.16856737434864044
52;0.4273300766944885;0.022135475650429726;0.997042179107666;0.14878001809120178;0.2160874456167221;0.028314491733908653;0.7845982313156128;0.1682690978050232
53;0.41590750217437744;0.022119833156466484;0.9964384436607361;0.14872737228870392;0.2362668216228485;0.028362790122628212;0.7918781638145447;0.16841255128383636
54;0.4233356714248657;0.02210286259651184;0.996948778629303;0.14867030084133148;0.24243272840976715;0.028327152132987976;0.8113207817077637;0.16830670833587646
55;0.4220742881298065;0.022092903032898903;0.996800422668457;0.14863687753677368;0.22897982597351074;0.028355732560157776;0.7997311949729919;0.168391615152359
56;0.4215136766433716;0.02208048105239868;0.9967940449714661;0.14859502017498016;0.2502802610397339;0.028379373252391815;0.7913862466812134;0.16846178472042084
57;0.4198318123817444;0.022075800225138664;0.9967702627182007;0.14857929944992065;0.22561658918857574;0.028365109115839005;0.7982345819473267;0.16841943562030792
58;0.4185704290866852;0.02206856943666935;0.9965165853500366;0.1485549658536911;0.2230941653251648;0.028354397043585777;0.7902570962905884;0.16838763654232025
59;0.42326560616493225;0.022064579650759697;0.9963719248771667;0.1485414355993271;0.24691703915596008;0.02840545028448105;0.8060522675514221;0.16853918135166168
60;0.41737911105155945;0.022054826840758324;0.9967759251594543;0.148508682847023;0.22701793909072876;0.02830914594233036;0.7807229161262512;0.16825322806835175
61;0.4149264097213745;0.022052541375160217;0.9964997172355652;0.1485009640455246;0.26121076941490173;0.02830752544105053;0.7837837934494019;0.16824840009212494
62;0.4206026494503021;0.02204708568751812;0.9966307282447815;0.1484825760126114;0.24131165444850922;0.02833300270140171;0.7894737124443054;0.1683240681886673
63;0.4177294969558716;0.022042257711291313;0.9967637658119202;0.1484663039445877;0.23374439775943756;0.028309812769293785;0.7967171669006348;0.16825519502162933
64;0.41632795333862305;0.02203933335840702;0.9963483810424805;0.14845649898052216;0.23963004350662231;0.0283997543156147;0.7896935939788818;0.16852226853370667
65;0.41800981760025024;0.022033000364899635;0.996749758720398;0.14843519032001495;0.23262332379817963;0.028360852971673012;0.7863945364952087;0.16840681433677673
66;0.4210931956768036;0.022031718865036964;0.9964869618415833;0.14843086898326874;0.25392377376556396;0.028360988944768906;0.8118131756782532;0.16840720176696777
67;0.41317448019981384;0.02203010767698288;0.9966106414794922;0.14842547476291656;0.22897982597351074;0.02839004434645176;0.7748344540596008;0.16849346458911896
68;0.4185003638267517;0.02202475443482399;0.9964644908905029;0.14840735495090485;0.22757847607135773;0.02840101160109043;0.7769029140472412;0.16852597892284393
69;0.4183602035045624;0.02201470546424389;0.9964674115180969;0.14837349951267242;0.24691703915596008;0.02838820591568947;0.7877551317214966;0.16848799586296082
70;0.42214435338974;0.022011559456586838;0.9974064826965332;0.1483629047870636;0.24019058048725128;0.028408974409103394;0.7851002812385559;0.16854961216449738
71;0.41779959201812744;0.022006751969456673;0.9965837597846985;0.1483466923236847;0.2379484325647354;0.028373299166560173;0.7931936979293823;0.16844376921653748
72;0.4178696572780609;0.022000165656208992;0.9967167973518372;0.14832445979118347;0.2550448477268219;0.0283767431974411;0.7968127727508545;0.16845400631427765
73;0.41338473558425903;0.021997978910803795;0.996718168258667;0.14831717312335968;0.23458519577980042;0.02845192886888981;0.7924528121948242;0.16867698729038239
74;0.413524866104126;0.02199399471282959;0.9967128038406372;0.14830367267131805;0.2382286936044693;0.028401479125022888;0.7782312631607056;0.16852737963199615
75;0.41527679562568665;0.021991249173879623;0.9965626001358032;0.14829446375370026;0.21664798259735107;0.028362775221467018;0.7720870971679688;0.16841250658035278
76;0.419201135635376;0.021984510123729706;0.9971122145652771;0.14827178418636322;0.22897982597351074;0.028447739779949188;0.7759398221969604;0.16866452991962433
77;0.41275402903556824;0.021980060264468193;0.9967042207717896;0.14825674891471863;0.21917040646076202;0.028459427878260612;0.7865329384803772;0.1686992198228836
78;0.4185704290866852;0.021977277472615242;0.996555507183075;0.1482473760843277;0.24047085642814636;0.028371114283800125;0.7923497557640076;0.16843728721141815
79;0.4094603955745697;0.02197326347231865;0.9966960549354553;0.14823386073112488;0.23850896954536438;0.02838020958006382;0.7769029140472412;0.1684642881155014
80;0.4166783392429352;0.02196911722421646;0.9964152574539185;0.14821985363960266;0.2315022349357605;0.028453737497329712;0.7773049473762512;0.16868236660957336
81;0.4170287251472473;0.02196991629898548;0.996269166469574;0.14822246134281158;0.24215246737003326;0.028417931869626045;0.782956063747406;0.168576180934906
82;0.41016116738319397;0.0219678096473217;0.9963994026184082;0.1482153683900833;0.26961883902549744;0.028395699337124825;0.7788330912590027;0.16851021349430084
83;0.4195515215396881;0.021960049867630005;0.9968095421791077;0.1481892317533493;0.24439461529254913;0.0284267645329237;0.7916666865348816;0.16860242187976837
84;0.4114225506782532;0.021957378834486008;0.9966777563095093;0.14818020164966583;0.2379484325647354;0.028415128588676453;0.7916666865348816;0.16856789588928223
85;0.4151366651058197;0.021953143179416656;0.9969465732574463;0.14816594123840332;0.2230941653251648;0.02846415340900421;0.7917281985282898;0.16871324181556702
86;0.4179397225379944;0.021949445828795433;0.996664822101593;0.14815345406532288;0.25784754753112793;0.028459204360842705;0.7982456088066101;0.16869854927062988
87;0.4157673418521881;0.021946698427200317;0.9966638684272766;0.14814412593841553;0.2567264437675476;0.02848399616777897;0.7932618856430054;0.16877204179763794
88;0.4175192713737488;0.02194567583501339;0.9960986375808716;0.14814074337482452;0.25448429584503174;0.02850406803190708;0.8030075430870056;0.16883143782615662
89;0.41464611887931824;0.021941419690847397;0.9972078800201416;0.14812637865543365;0.24971972405910492;0.028484687209129333;0.7891737818717957;0.1687740683555603
90;0.4141555726528168;0.021936358883976936;0.9965229630470276;0.14810925722122192;0.20683856308460236;0.02851860597729683;0.7910216450691223;0.16887450218200684
91;0.4164681136608124;0.021938154473900795;0.9963687062263489;0.1481153666973114;0.23514573276042938;0.028540149331092834;0.791732907295227;0.1689382791519165
92;0.4113524854183197;0.021933341398835182;0.9965020418167114;0.1480991095304489;0.24607622623443604;0.028462862595915794;0.8035714030265808;0.168709397315979
93;0.4081990122795105;0.0219295471906662;0.996220588684082;0.14808626472949982;0.2379484325647354;0.028491169214248657;0.8012139797210693;0.16879324615001678
94;0.4143657982349396;0.021923204883933067;0.9966249465942383;0.14806489646434784;0.2264574021100998;0.028467057272791862;0.7982062697410583;0.16872185468673706
95;0.40974071621894836;0.0219221543520689;0.9966201782226562;0.14806132018566132;0.2432735413312912;0.028443792834877968;0.7988338470458984;0.16865286231040955
96;0.41121232509613037;0.02191673032939434;0.9964684247970581;0.14804302155971527;0.2514013350009918;0.028483059257268906;0.8052147030830383;0.16876927018165588
97;0.4133146405220032;0.021913811564445496;0.9964803457260132;0.14803314208984375;0.22337444126605988;0.028517650440335274;0.7974276542663574;0.1688717156648636
98;0.41205325722694397;0.021910063922405243;0.9966019988059998;0.14802049100399017;0.25952914357185364;0.028428470715880394;0.7902995944023132;0.1686074584722519
99;0.41422563791275024;0.021904967725276947;0.9964704513549805;0.14800326526165009;0.23542600870132446;0.028490513563156128;0.8028169274330139;0.16879135370254517
100;0.41268396377563477;0.02190658077597618;0.9964669346809387;0.14800871908664703;0.23066143691539764;0.028512530028820038;0.7820512652397156;0.16885651648044586
101;0.4134548008441925;0.021903561428189278;0.9966019988059998;0.14799852669239044;0.22701793909072876;0.028429361060261726;0.795488715171814;0.16861005127429962
102;0.41338473558425903;0.021904613822698593;0.9966087341308594;0.148002028465271;0.2617712914943695;0.028409019112586975;0.7982456088066101;0.1685497760772705
103;0.4153468906879425;0.02189929410815239;0.9965952634811401;0.1479841023683548;0.22869955003261566;0.028418254107236862;0.807747483253479;0.1685771644115448
104;0.4092501699924469;0.021898699924349785;0.9965991377830505;0.14798207581043243;0.2194506675004959;0.028411462903022766;0.7982195615768433;0.1685570329427719
105;0.408128947019577;0.021897779777646065;0.9968754649162292;0.1479789912700653;0.22421523928642273;0.028506649658083916;0.8131868243217468;0.16883911192417145
106;0.40553608536720276;0.021897107362747192;0.9965904355049133;0.14797674119472504;0.22393497824668884;0.02850876748561859;0.8019639849662781;0.16884540021419525
107;0.41478627920150757;0.021891506388783455;0.9968776702880859;0.14795778691768646;0.24243272840976715;0.028525464236736298;0.7796875238418579;0.16889482736587524
108;0.4088297188282013;0.021892916411161423;0.9965802431106567;0.1479625254869461;0.2399103194475174;0.028471356257796288;0.808917224407196;0.1687345653772354
109;0.41499650478363037;0.021886421367526054;0.9965845942497253;0.14794057607650757;0.2429932802915573;0.02845536731183529;0.7991266250610352;0.16868716478347778
110;0.41044148802757263;0.021887296810746193;0.9965787529945374;0.14794357120990753;0.24691703915596008;0.02854553982615471;0.7824000120162964;0.1689542531967163
111;0.4170287251472473;0.021886078640818596;0.9964417815208435;0.14793947339057922;0.23066143691539764;0.02849653735756874;0.7955223917961121;0.168809175491333
112;0.41632795333862305;0.021884538233280182;0.9964382648468018;0.1479341983795166;0.2553251087665558;0.028468092903494835;0.7862839102745056;0.1687248945236206
113;0.41086193919181824;0.021882040426135063;0.9965738654136658;0.14792579412460327;0.24103139340877533;0.028522882610559464;0.804241418838501;0.1688871681690216
114;0.41310441493988037;0.02187865786254406;0.9965724349021912;0.14791440963745117;0.22757847607135773;0.028481382876634598;0.7977161407470703;0.16876426339149475
115;0.4159775674343109;0.02187672071158886;0.9964321255683899;0.1479078084230423;0.23570628464221954;0.028488323092460632;0.7926634550094604;0.16878487169742584
116;0.41254380345344543;0.021876908838748932;0.9965699315071106;0.14790844917297363;0.22505605220794678;0.028557127341628075;0.7925445437431335;0.16898852586746216
117;0.4178696572780609;0.021876240149140358;0.9965630769729614;0.14790616929531097;0.2298206239938736;0.028539016842842102;0.7947019934654236;0.16893494129180908
118;0.4070777893066406;0.021875612437725067;0.9964213967323303;0.14790406823158264;0.23430493474006653;0.02856222540140152;0.7840707898139954;0.16900362074375153
119;0.4140855073928833;0.021873624995350838;0.9964147210121155;0.1478973776102066;0.24271300435066223;0.02848360873758793;0.795199990272522;0.16877086460590363
120;0.4152067303657532;0.021870329976081848;0.9964168071746826;0.1478862315416336;0.254764586687088;0.028443392366170883;0.7994056344032288;0.16865168511867523
121;0.4140855073928833;0.021868592128157616;0.9965566992759705;0.14788033068180084;0.2348654717206955;0.028463369235396385;0.7860326766967773;0.1687108874320984
122;0.4121934175491333;0.02186819538474083;0.9965561628341675;0.147878959774971;0.2466367781162262;0.028462037444114685;0.7826725244522095;0.1687069684267044
123;0.41044148802757263;0.02186674252152443;0.9965566992759705;0.14787404239177704;0.22505605220794678;0.028529031202197075;0.7846153974533081;0.16890539228916168
124;0.41443589329719543;0.021864144131541252;0.9965487718582153;0.14786526560783386;0.2429932802915573;0.028463326394557953;0.7881997227668762;0.16871076822280884
125;0.41401541233062744;0.021862752735614777;0.9965492486953735;0.14786064624786377;0.22393497824668884;0.02845134399831295;0.7834302186965942;0.1686752736568451
126;0.40847933292388916;0.021864738315343857;0.996546745300293;0.14786729216575623;0.24187219142913818;0.028517229482531548;0.7915360331535339;0.16887040436267853
127;0.41843026876449585;0.021860932931303978;0.996402382850647;0.14785441756248474;0.22673766314983368;0.028595808893442154;0.791262149810791;0.1691029816865921
128;0.4166783392429352;0.02186230942606926;0.9962557554244995;0.14785905182361603;0.24607622623443604;0.028548328205943108;0.784440815448761;0.1689624786376953
129;0.4128240942955017;0.021859733387827873;0.9966853857040405;0.1478503793478012;0.2331838607788086;0.028517169877886772;0.7861635088920593;0.16887028515338898
130;0.4132445752620697;0.021861715242266655;0.9965497255325317;0.14785708487033844;0.23682735860347748;0.028596730902791023;0.7671957612037659;0.169105663895607
131;0.41205325722694397;0.021854257211089134;0.9966810941696167;0.14783188700675964;0.23963004350662231;0.028584763407707214;0.7718120813369751;0.1690702885389328
132;0.41044148802757263;0.02185404859483242;0.9963971972465515;0.14783118665218353;0.23766815662384033;0.028602179139852524;0.7814569473266602;0.16912175714969635
133;0.4143657982349396;0.02185525931417942;0.9965323209762573;0.14783520996570587;0.2516816258430481;0.028539912775158882;0.7834395170211792;0.1689375787973404
134;0.41212332248687744;0.021851615980267525;0.9963831305503845;0.14782293140888214;0.21860986948013306;0.02859027124941349;0.7794871926307678;0.1690865457057953
135;0.41268396377563477;0.021849237382411957;0.9963831305503845;0.14781484007835388;0.25;0.028563117608428;0.7867298722267151;0.16900627315044403
136;0.4153468906879425;0.021850308403372765;0.9965272545814514;0.14781853556632996;0.22869955003261566;0.02851872146129608;0.7686453461647034;0.16887487471103668
137;0.40911000967025757;0.021846242249011993;0.9963783621788025;0.14780472218990326;0.24607622623443604;0.028592221438884735;0.7879282236099243;0.1690923124551773
138;0.40854939818382263;0.021848469972610474;0.9965232610702515;0.14781227707862854;0.23906950652599335;0.028588782995939255;0.7825396656990051;0.1690821498632431
139;0.40644708275794983;0.021848464384675026;0.9962302446365356;0.14781227707862854;0.23850896954536438;0.028545767068862915;0.782865583896637;0.16895490884780884
140;0.4105115532875061;0.021847084164619446;0.9963825941085815;0.1478075385093689;0.2331838607788086;0.028604742139577866;0.7770154476165771;0.1691293567419052
141;0.4100911021232605;0.021842623129487038;0.9963752627372742;0.1477925330400467;0.2449551522731781;0.028537236154079437;0.7768987417221069;0.16892965137958527
142;0.41170287132263184;0.021840346977114677;0.9968041777610779;0.14778479933738708;0.2701793611049652;0.028592798858880997;0.7836456298828125;0.1690940409898758
143;0.41338473558425903;0.021839702501893044;0.9965116381645203;0.14778263866901398;0.23878923058509827;0.028571611270308495;0.7839195728302002;0.16903139650821686
144;0.4105115532875061;0.02183796837925911;0.9965167045593262;0.1477767527103424;0.23878923058509827;0.028595082461833954;0.7813559174537659;0.1691008359193802
145;0.4160476624965668;0.0218369048088789;0.9963731169700623;0.14777317643165588;0.24439461529254913;0.028590863570570946;0.7874149680137634;0.16908833384513855
146;0.41233357787132263;0.02183300256729126;0.9965080618858337;0.14775989949703217;0.23402465879917145;0.028620129451155663;0.7869415879249573;0.16917486488819122
147;0.41016116738319397;0.021835144609212875;0.9965111017227173;0.14776715636253357;0.24019058048725128;0.028489869087934494;0.7760736346244812;0.16878941655158997
148;0.41527679562568665;0.02183680795133114;0.996367871761322;0.14777281880378723;0.23906950652599335;0.02858034148812294;0.7873753905296326;0.1690572202205658
149;0.4152067303657532;0.021834880113601685;0.9965085983276367;0.14776630699634552;0.2556053698062897;0.028612283989787102;0.7860696315765381;0.1691516786813736
150;0.4014716148376465;0.02183711715042591;0.9962170720100403;0.147773876786232;0.25588566064834595;0.028617367148399353;0.7815699577331543;0.1691666841506958
151;0.4159775674343109;0.02183367870748043;0.9965116381645203;0.1477622240781784;0.23570628464221954;0.02858879044651985;0.7772511839866638;0.16908220946788788
152;0.41422563791275024;0.021831786260008812;0.9965080618858337;0.14775577187538147;0.24803811311721802;0.028653936460614204;0.7925801277160645;0.1692747324705124
153;0.410021036863327;0.021832367405295372;0.9962159991264343;0.14775778353214264;0.2570067346096039;0.028586136177182198;0.7823343873023987;0.16907435655593872
154;0.41548702120780945;0.021830756217241287;0.9963604807853699;0.14775235950946808;0.24187219142913818;0.028544340282678604;0.7739937901496887;0.16895069181919098
155;0.4161877930164337;0.02182818576693535;0.9965004324913025;0.14774364233016968;0.24355381727218628;0.028558600693941116;0.7768987417221069;0.16899287700653076
156;0.4128240942955017;0.02182810939848423;0.9965055584907532;0.14774338901042938;0.24355381727218628;0.028596211224794388;0.7916666865348816;0.16910408437252045
157;0.4145059585571289;0.021827569231390953;0.996350884437561;0.14774151146411896;0.23458519577980042;0.028580473735928535;0.7851500511169434;0.16905759274959564
158;0.41170287132263184;0.02182731218636036;0.9965019822120667;0.14774072170257568;0.23906950652599335;0.028604522347450256;0.785594642162323;0.16912871599197388
159;0.4071478545665741;0.02182464301586151;0.9965014457702637;0.14773163199424744;0.23738789558410645;0.028628811240196228;0.8095238208770752;0.16920049488544464
160;0.4136650264263153;0.0218256376683712;0.9964984059333801;0.14773499965667725;0.2230941653251648;0.02860880270600319;0.8020833134651184;0.16914141178131104
161;0.4134548008441925;0.02182382345199585;0.9964978694915771;0.14772890508174896;0.22589686512947083;0.028539340943098068;0.7767441868782043;0.1689358949661255
162;0.41317448019981384;0.02182377502322197;0.9964938163757324;0.14772872626781464;0.24439461529254913;0.028597338125109673;0.8047999739646912;0.16910743713378906
163;0.4119831919670105;0.021821290254592896;0.9964963793754578;0.14772027730941772;0.2331838607788086;0.028542619198560715;0.7926045060157776;0.1689455807209015
164;0.40784862637519836;0.021823825314641;0.9964953064918518;0.14772896468639374;0.23038116097450256;0.028608161956071854;0.8006932139396667;0.16913945972919464
165;0.4100911021232605;0.02181914821267128;0.9964917302131653;0.1477130800485611;0.24775785207748413;0.028602126985788345;0.7946902513504028;0.169121652841568
166;0.4090399444103241;0.021819375455379486;0.9964912533760071;0.1477138102054596;0.23738789558410645;0.02855006977915764;0.800000011920929;0.1689676195383072
167;0.40911000967025757;0.021817512810230255;0.9964948296546936;0.1477075070142746;0.23963004350662231;0.028518516570329666;0.7874395847320557;0.16887427866458893
168;0.4088297188282013;0.021816259250044823;0.9963503479957581;0.14770328998565674;0.23570628464221954;0.02860170230269432;0.7962962985038757;0.16912038624286652
169;0.4114225506782532;0.021812979131937027;0.9964953064918518;0.14769215881824493;0.24215246737003326;0.028591934591531754;0.7857142686843872;0.16909149289131165
170;0.4172389507293701;0.021816451102495193;0.9964855909347534;0.14770394563674927;0.24859865009784698;0.028592916205525398;0.7877280116081238;0.16909436881542206
171;0.41184303164482117;0.02181617170572281;0.9964963793754578;0.14770300686359406;0.23234304785728455;0.028607472777366638;0.7841726541519165;0.16913741827011108
172;0.41632795333862305;0.021812638267874718;0.9964860677719116;0.14769099652767181;0.2348654717206955;0.028577201068401337;0.7649006843566895;0.16904789209365845
173;0.41800981760025024;0.021812204271554947;0.9964897036552429;0.1476895660161972;0.25280269980430603;0.02859777770936489;0.7829181551933289;0.16910876333713531
174;0.41079187393188477;0.02181224897503853;0.996480405330658;0.1476898044347763;0.2295403629541397;0.028567256405949593;0.7701543569564819;0.16901849210262299
175;0.41317448019981384;0.021813780069351196;0.9964866042137146;0.1476948857307434;0.2533632218837738;0.02861836366355419;0.7954545617103577;0.1691695749759674
176;0.41044148802757263;0.021812282502651215;0.9964855909347534;0.1476898342370987;0.2362668216228485;0.02863484062254429;0.7903226017951965;0.16921836137771606
177;0.4070777893066406;0.021809952333569527;0.9964830279350281;0.14768193662166595;0.2382286936044693;0.028643352910876274;0.7805755138397217;0.1692434698343277
178;0.4160476624965668;0.02180846780538559;0.9964876174926758;0.14767688512802124;0.25448429584503174;0.028592858463525772;0.7857142686843872;0.16909420490264893
179;0.4141555726528168;0.021809328347444534;0.9963375329971313;0.14767980575561523;0.25392377376556396;0.028641240671277046;0.7848101258277893;0.16923724114894867
180;0.41170287132263184;0.02181040681898594;0.9963332414627075;0.1476835012435913;0.24607622623443604;0.02860255353152752;0.7687074542045593;0.16912288963794708
181;0.4107218086719513;0.021810257807374;0.9964835047721863;0.14768294990062714;0.2432735413312912;0.028667321428656578;0.7927272915840149;0.16931425034999847
182;0.41163280606269836;0.021806741133332253;0.9964855909347534;0.14767107367515564;0.23766815662384033;0.02859077975153923;0.7993254661560059;0.16908812522888184
183;0.41128242015838623;0.021808132529258728;0.996480405330658;0.14767581224441528;0.23906950652599335;0.028632383793592453;0.7749140858650208;0.16921105980873108
184;0.40644708275794983;0.021806566044688225;0.9964736700057983;0.14767047762870789;0.24887892603874207;0.028564974665641785;0.7821138501167297;0.16901174187660217
185;0.41569727659225464;0.021808337420225143;0.9961820840835571;0.14767645299434662;0.2584080696105957;0.028563300147652626;0.784893274307251;0.16900679469108582
186;0.40637701749801636;0.021805156022310257;0.9964824914932251;0.14766566455364227;0.24411435425281525;0.028612207621335983;0.7902946472167969;0.1691514402627945
187;0.4094603955745697;0.021807728335261345;0.9966201186180115;0.14767442643642426;0.2295403629541397;0.028617320582270622;0.7858376502990723;0.16916652023792267
